distance,task,workerId,isCorrect,chart,time,dataSize
0.09,MEAN,A2OFN0A5CPLH57,1,WB,2.446,75
0.1,MEAN,A2OFN0A5CPLH57,0,WB,2.556,75
0.0,MEAN,A2OFN0A5CPLH57,1,WB,2.034,75
0.13,MEAN,A2OFN0A5CPLH57,0,WB,1.819,75
0.12,MEAN,A2OFN0A5CPLH57,0,WB,2.332,75
0.1,MEAN,A2OFN0A5CPLH57,0,WB,2.587,75
0.08,MEAN,A2OFN0A5CPLH57,1,WB,2.506,75
0.04,MEAN,AEWPAZBYA7XE,1,LL,6.626,75
0.05,MEAN,AEWPAZBYA7XE,1,LL,4.968,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,4.814,75
0.06,MEAN,AEWPAZBYA7XE,1,LL,5.746,75
0.06,MEAN,AEWPAZBYA7XE,1,LL,7.364,75
0.02,MEAN,AEWPAZBYA7XE,1,LL,8.708,75
0.04,MEAN,AEWPAZBYA7XE,1,LL,4.754,75
0.03,MEAN,AEWPAZBYA7XE,1,LL,4.398,75
0.05,MEAN,AEWPAZBYA7XE,1,LL,5.21,75
0.13,MEAN,AEWPAZBYA7XE,0,LL,4.702,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,5.182,75
0.02,MEAN,AEWPAZBYA7XE,1,LL,5.172,75
0.02,MEAN,AEWPAZBYA7XE,1,LL,4.442,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,5.226,75
0.1,MEAN,AEWPAZBYA7XE,0,LL,5.114,75
0.08,MEAN,AEWPAZBYA7XE,1,LL,4.544,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,5.216,75
0.0,MEAN,AEWPAZBYA7XE,1,LL,4.308,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,5.618,75
0.02,MEAN,AEWPAZBYA7XE,1,LL,6.042,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,6.15,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,4.662,75
0.01,MEAN,AEWPAZBYA7XE,1,LL,5.47,75
0.05,MEAN,AEWPAZBYA7XE,1,LL,3.65,75
0.04,MEAN,AEWPAZBYA7XE,1,LL,4.456,75
0.02,MEAN,AEWPAZBYA7XE,1,LL,4.55,75
0.1,MEAN,AEWPAZBYA7XE,0,LL,4.136,75
0.07,MEAN,AEWPAZBYA7XE,1,LL,4.478,75
0.07,MEAN,AEWPAZBYA7XE,1,LL,4.472,75
0.02,MEAN,AEWPAZBYA7XE,1,LL,4.932,75
0.05,MEAN,A1PF01FF85HUY4,1,ZP,3.15,300
0.03,MEAN,A1PF01FF85HUY4,1,ZP,2.005,150
0.16,MEAN,A1PF01FF85HUY4,0,ZP,2.583,300
0.04,MEAN,A1PF01FF85HUY4,1,ZP,3.511,300
0.13,MEAN,A1PF01FF85HUY4,0,ZP,1.821,150
0.04,MEAN,A1PF01FF85HUY4,1,ZP,6.707,150
0.16,MEAN,A1PF01FF85HUY4,0,ZP,3.028,300
0.17,MEAN,A1PF01FF85HUY4,0,ZP,2.533,300
0.0,MEAN,A1PF01FF85HUY4,1,ZP,4.785,150
0.07,MEAN,A1PF01FF85HUY4,1,ZP,4.778,300
0.02,MEAN,A1PF01FF85HUY4,1,ZP,4.133,300
0.09,MEAN,A1PF01FF85HUY4,1,ZP,4.105,300
0.12,MEAN,A1PF01FF85HUY4,0,ZP,14.832,300
0.02,MEAN,A1PF01FF85HUY4,1,ZP,1.886,300
0.01,MEAN,A1PF01FF85HUY4,1,ZP,5.353,150
0.09,MEAN,A1PF01FF85HUY4,1,ZP,4.155,150
0.1,MEAN,A1PF01FF85HUY4,0,ZP,1.757,150
0.03,MEAN,A1PF01FF85HUY4,1,ZP,1.614,150
0.04,MEAN,A1PF01FF85HUY4,1,ZP,3.574,300
0.11,MEAN,A1PF01FF85HUY4,0,ZP,3.559,150
0.06,MEAN,A1PF01FF85HUY4,1,ZP,4.366,150
0.13,MEAN,A1PF01FF85HUY4,0,ZP,3.05,300
0.03,MEAN,A1PF01FF85HUY4,1,ZP,2.441,150
0.15,MEAN,A1PF01FF85HUY4,0,ZP,2.282,300
0.02,MEAN,A1PF01FF85HUY4,1,ZP,1.854,150
0.04,MEAN,A1PF01FF85HUY4,1,ZP,5.435,150
0.04,MEAN,A1PF01FF85HUY4,1,ZP,1.947,150
0.04,MEAN,A1PF01FF85HUY4,1,ZP,4.207,300
0.01,MEAN,A1PF01FF85HUY4,1,ZP,3.582,150
0.11,MEAN,A1PF01FF85HUY4,0,ZP,2.404,300
0.03,MEAN,A22QD6M0A2C77C,1,WB,5.765,150
0.01,MEAN,A22QD6M0A2C77C,1,WB,2.682,300
0.02,MEAN,A22QD6M0A2C77C,1,WB,1.575,150
0.25,MEAN,A22QD6M0A2C77C,0,WB,1.898,300
0.05,MEAN,A22QD6M0A2C77C,1,WB,1.931,150
0.14,MEAN,A22QD6M0A2C77C,0,WB,1.628,150
0.23,MEAN,A22QD6M0A2C77C,0,WB,1.438,300
0.08,MEAN,A22QD6M0A2C77C,1,WB,1.341,300
0.09,MEAN,A22QD6M0A2C77C,1,WB,1.199,150
0.07,MEAN,A22QD6M0A2C77C,1,WB,2.088,300
0.19,MEAN,A22QD6M0A2C77C,0,WB,3.484,150
0.14,MEAN,A22QD6M0A2C77C,0,WB,3.493,150
0.23,MEAN,A22QD6M0A2C77C,0,WB,1.812,150
0.04,MEAN,A22QD6M0A2C77C,1,WB,1.851,150
0.2,MEAN,A22QD6M0A2C77C,0,WB,1.675,150
0.05,MEAN,A22QD6M0A2C77C,1,WB,1.806,150
0.03,MEAN,A22QD6M0A2C77C,1,WB,1.854,300
0.04,MEAN,A22QD6M0A2C77C,1,WB,1.704,150
0.12,MEAN,A22QD6M0A2C77C,0,WB,2.014,300
0.11,MEAN,A22QD6M0A2C77C,0,WB,2.759,300
0.42,MEAN,A22QD6M0A2C77C,0,WB,1.564,300
0.19,MEAN,A22QD6M0A2C77C,0,WB,1.503,300
0.3,MEAN,A22QD6M0A2C77C,0,WB,1.302,300
0.22,MEAN,A22QD6M0A2C77C,0,WB,1.74,300
0.23,MEAN,A22QD6M0A2C77C,0,WB,1.087,300
0.02,MEAN,A22QD6M0A2C77C,1,WB,1.18,150
0.04,MEAN,A22QD6M0A2C77C,1,WB,1.648,150
0.21,MEAN,A22QD6M0A2C77C,0,WB,1.761,300
0.37,MEAN,A22QD6M0A2C77C,0,WB,1.598,300
0.15,MEAN,A22QD6M0A2C77C,0,WB,1.715,150
0.36,MEAN,AITLTT4ZKSZIM,0,WB,3.02,150
0.22,MEAN,AITLTT4ZKSZIM,0,WB,6.719,300
0.19,MEAN,AITLTT4ZKSZIM,0,WB,5.882,300
0.09,MEAN,AITLTT4ZKSZIM,1,WB,5.109,150
0.09,MEAN,AITLTT4ZKSZIM,1,WB,5.141,300
0.15,MEAN,AITLTT4ZKSZIM,0,WB,6.53,300
0.03,MEAN,AITLTT4ZKSZIM,1,WB,3.898,150
0.17,MEAN,AITLTT4ZKSZIM,0,WB,4.054,150
0.01,MEAN,AITLTT4ZKSZIM,1,WB,3.613,300
0.12,MEAN,AITLTT4ZKSZIM,0,WB,8.122,150
0.04,MEAN,AITLTT4ZKSZIM,1,WB,4.022,150
0.09,MEAN,AITLTT4ZKSZIM,1,WB,3.431,300
0.07,MEAN,AITLTT4ZKSZIM,1,WB,3.292,150
0.03,MEAN,AITLTT4ZKSZIM,1,WB,2.202,300
0.0,MEAN,AITLTT4ZKSZIM,1,WB,2.421,150
0.12,MEAN,AITLTT4ZKSZIM,0,WB,3.318,150
0.16,MEAN,AITLTT4ZKSZIM,0,WB,2.976,300
0.11,MEAN,AITLTT4ZKSZIM,0,WB,3.834,150
0.17,MEAN,AITLTT4ZKSZIM,0,WB,7.484,150
0.22,MEAN,AITLTT4ZKSZIM,0,WB,3.345,300
0.13,MEAN,AITLTT4ZKSZIM,0,WB,2.169,300
0.04,MEAN,AITLTT4ZKSZIM,1,WB,2.317,150
0.09,MEAN,AITLTT4ZKSZIM,1,WB,3.973,300
0.23,MEAN,AITLTT4ZKSZIM,0,WB,1.996,300
0.18,MEAN,AITLTT4ZKSZIM,0,WB,2.238,300
0.1,MEAN,AITLTT4ZKSZIM,0,WB,2.138,150
0.48,MEAN,AITLTT4ZKSZIM,0,WB,1.647,150
0.08,MEAN,AITLTT4ZKSZIM,1,WB,2.047,300
0.01,MEAN,AITLTT4ZKSZIM,1,WB,4.99,300
0.19,MEAN,AITLTT4ZKSZIM,0,WB,3.061,150
0.04,MEAN,A309E9ZYRIL8X2,1,PB,4.69,75
0.01,MEAN,A309E9ZYRIL8X2,1,PB,6.255,75
0.06,MEAN,A309E9ZYRIL8X2,1,PB,3.389,75
0.16,MEAN,A309E9ZYRIL8X2,0,PB,3.312,75
0.2,MEAN,A309E9ZYRIL8X2,0,PB,6.747,75
0.09,MEAN,A309E9ZYRIL8X2,1,PB,10.52,75
0.35,MEAN,A309E9ZYRIL8X2,0,PB,4.326,75
0.02,MEAN,A309E9ZYRIL8X2,1,PB,4.579,75
0.05,MEAN,A309E9ZYRIL8X2,1,PB,3.3,75
0.14,MEAN,A309E9ZYRIL8X2,0,PB,5.585,75
0.13,MEAN,A309E9ZYRIL8X2,0,PB,3.025,75
0.21,MEAN,A309E9ZYRIL8X2,0,PB,4.824,75
0.19,MEAN,A309E9ZYRIL8X2,0,PB,2.792,75
0.04,MEAN,A309E9ZYRIL8X2,1,PB,4.241,75
0.03,MEAN,A309E9ZYRIL8X2,1,PB,6.759,75
0.0,MEAN,A309E9ZYRIL8X2,1,PB,6.231,75
0.08,MEAN,A309E9ZYRIL8X2,1,PB,5.794,75
0.16,MEAN,A309E9ZYRIL8X2,0,PB,4.984,75
0.08,MEAN,A309E9ZYRIL8X2,1,PB,5.776,75
0.09,MEAN,A309E9ZYRIL8X2,1,PB,5.943,75
0.09,MEAN,A309E9ZYRIL8X2,1,PB,4.261,75
0.25,MEAN,A309E9ZYRIL8X2,0,PB,2.767,75
0.09,MEAN,A309E9ZYRIL8X2,1,PB,6.681,75
0.05,MEAN,A309E9ZYRIL8X2,1,PB,5.953,75
0.18,MEAN,A309E9ZYRIL8X2,0,PB,4.734,75
0.03,MEAN,A309E9ZYRIL8X2,1,PB,7.965,75
0.06,MEAN,A309E9ZYRIL8X2,1,PB,3.105,75
0.04,MEAN,A309E9ZYRIL8X2,1,PB,8.235,75
0.06,MEAN,A309E9ZYRIL8X2,1,PB,4.914,75
0.05,MEAN,A309E9ZYRIL8X2,1,PB,5.883,75
0.21,MEAN,AK467M5VTG7N4,0,LL,8.11,75
0.11,MEAN,AK467M5VTG7N4,0,LL,4.167,75
0.05,MEAN,AK467M5VTG7N4,1,LL,7.681,75
0.05,MEAN,AK467M5VTG7N4,1,LL,3.272,75
0.16,MEAN,AK467M5VTG7N4,0,LL,8.803,75
0.27,MEAN,AK467M5VTG7N4,0,LL,3.376,75
0.03,MEAN,AK467M5VTG7N4,1,LL,5.081,75
0.14,MEAN,AK467M5VTG7N4,0,LL,5.879,75
0.18,MEAN,AK467M5VTG7N4,0,LL,9.131,75
0.08,MEAN,AK467M5VTG7N4,1,LL,6.932,75
0.12,MEAN,AK467M5VTG7N4,0,LL,8.052,75
0.22,MEAN,AK467M5VTG7N4,0,LL,3.369,75
0.2,MEAN,AK467M5VTG7N4,0,LL,5.372,75
0.13,MEAN,AK467M5VTG7N4,0,LL,9.572,75
0.07,MEAN,AK467M5VTG7N4,1,LL,8.53,75
0.15,MEAN,AK467M5VTG7N4,0,LL,5.931,75
0.13,MEAN,AK467M5VTG7N4,0,LL,8.683,75
0.13,MEAN,AK467M5VTG7N4,0,LL,5.386,75
0.08,MEAN,AK467M5VTG7N4,1,LL,3.847,75
0.17,MEAN,AK467M5VTG7N4,0,LL,4.196,75
0.14,MEAN,AK467M5VTG7N4,0,LL,2.878,75
0.01,MEAN,AK467M5VTG7N4,1,LL,3.263,75
0.1,MEAN,AK467M5VTG7N4,0,LL,5.447,75
0.03,MEAN,AK467M5VTG7N4,1,LL,5.752,75
0.11,MEAN,AK467M5VTG7N4,0,LL,4.539,75
0.07,MEAN,AK467M5VTG7N4,1,LL,3.361,75
0.11,MEAN,AK467M5VTG7N4,0,LL,5.244,75
0.05,MEAN,AK467M5VTG7N4,1,LL,3.623,75
0.03,MEAN,AK467M5VTG7N4,1,LL,6.664,75
0.06,MEAN,AK467M5VTG7N4,1,LL,4.267,75
0.18,MEAN,A3HE8VNBXD2BR0,0,ZP,7.233,150
0.19,MEAN,A3HE8VNBXD2BR0,0,ZP,3.415,150
0.21,MEAN,A3HE8VNBXD2BR0,0,ZP,6.65,150
0.17,MEAN,A3HE8VNBXD2BR0,0,ZP,4.918,300
0.39,MEAN,A3HE8VNBXD2BR0,0,ZP,4.57,300
0.11,MEAN,A3HE8VNBXD2BR0,0,ZP,3.664,150
0.0,MEAN,A3HE8VNBXD2BR0,1,ZP,3.111,150
0.21,MEAN,A3HE8VNBXD2BR0,0,ZP,2.943,150
0.0,MEAN,A3HE8VNBXD2BR0,1,ZP,2.653,150
0.21,MEAN,A3HE8VNBXD2BR0,0,ZP,2.465,150
0.15,MEAN,A3HE8VNBXD2BR0,0,ZP,3.462,150
0.07,MEAN,A3HE8VNBXD2BR0,1,ZP,6.05,300
0.26,MEAN,A3HE8VNBXD2BR0,0,ZP,3.122,300
0.17,MEAN,A3HE8VNBXD2BR0,0,ZP,2.718,150
0.05,MEAN,A3HE8VNBXD2BR0,1,ZP,3.11,300
0.23,MEAN,A3HE8VNBXD2BR0,0,ZP,3.737,300
0.07,MEAN,A3HE8VNBXD2BR0,1,ZP,3.821,150
0.05,MEAN,A3HE8VNBXD2BR0,1,ZP,2.509,300
0.32,MEAN,A3HE8VNBXD2BR0,0,ZP,3.071,150
0.06,MEAN,A3HE8VNBXD2BR0,1,ZP,2.771,300
0.42,MEAN,A3HE8VNBXD2BR0,0,ZP,5.265,150
0.67,MEAN,A3HE8VNBXD2BR0,0,ZP,3.912,300
0.13,MEAN,A3HE8VNBXD2BR0,0,ZP,3.47,150
0.22,MEAN,A3HE8VNBXD2BR0,0,ZP,1.949,300
0.07,MEAN,A3HE8VNBXD2BR0,1,ZP,3.718,150
0.18,MEAN,A3HE8VNBXD2BR0,0,ZP,2.439,300
0.32,MEAN,A3HE8VNBXD2BR0,0,ZP,7.519,300
0.31,MEAN,A3HE8VNBXD2BR0,0,ZP,2.295,300
0.14,MEAN,A3HE8VNBXD2BR0,0,ZP,3.054,300
0.35,MEAN,A3HE8VNBXD2BR0,0,ZP,1.961,300
0.19,MEAN,A1TO8F0HIM1OBQ,0,KB,9.721,150
0.22,MEAN,A1TO8F0HIM1OBQ,0,KB,4.03,300
0.31,MEAN,A1TO8F0HIM1OBQ,0,KB,3.937,150
0.27,MEAN,A1TO8F0HIM1OBQ,0,KB,2.755,300
0.05,MEAN,A1TO8F0HIM1OBQ,1,KB,9.592,150
0.15,MEAN,A1TO8F0HIM1OBQ,0,KB,3.143,300
0.56,MEAN,A1TO8F0HIM1OBQ,0,KB,2.057,300
0.39,MEAN,A1TO8F0HIM1OBQ,0,KB,2.725,300
0.18,MEAN,A1TO8F0HIM1OBQ,0,KB,2.055,300
0.04,MEAN,A1TO8F0HIM1OBQ,1,KB,3.048,150
0.12,MEAN,A1TO8F0HIM1OBQ,0,KB,4.026,150
0.17,MEAN,A1TO8F0HIM1OBQ,0,KB,3.955,150
0.35,MEAN,A1TO8F0HIM1OBQ,0,KB,2.445,300
0.23,MEAN,A1TO8F0HIM1OBQ,0,KB,2.407,150
0.34,MEAN,A1TO8F0HIM1OBQ,0,KB,2.147,300
0.28,MEAN,A1TO8F0HIM1OBQ,0,KB,3.109,300
0.08,MEAN,A1TO8F0HIM1OBQ,1,KB,3.025,150
0.01,MEAN,A1TO8F0HIM1OBQ,1,KB,3.444,150
0.05,MEAN,A1TO8F0HIM1OBQ,1,KB,5.312,150
0.07,MEAN,A1TO8F0HIM1OBQ,1,KB,2.967,150
0.05,MEAN,A1TO8F0HIM1OBQ,1,KB,2.746,150
0.13,MEAN,A1TO8F0HIM1OBQ,0,KB,2.876,300
0.24,MEAN,A1TO8F0HIM1OBQ,0,KB,2.22,300
0.2,MEAN,A1TO8F0HIM1OBQ,0,KB,3.721,300
0.32,MEAN,A1TO8F0HIM1OBQ,0,KB,2.423,300
0.26,MEAN,A1TO8F0HIM1OBQ,0,KB,2.068,300
0.21,MEAN,A1TO8F0HIM1OBQ,0,KB,2.953,150
0.08,MEAN,A1TO8F0HIM1OBQ,1,KB,1.958,150
0.19,MEAN,A1TO8F0HIM1OBQ,0,KB,2.158,150
0.26,MEAN,A1TO8F0HIM1OBQ,0,KB,2.142,300
0.63,MEAN,A2CSD7F60ZQLR,0,KB,8.543,300
0.32,MEAN,A2CSD7F60ZQLR,0,KB,4.326,150
0.52,MEAN,A2CSD7F60ZQLR,0,KB,2.592,150
0.2,MEAN,A2CSD7F60ZQLR,0,KB,5.381,150
0.46,MEAN,A2CSD7F60ZQLR,0,KB,2.703,300
0.61,MEAN,A2CSD7F60ZQLR,0,KB,3.872,300
0.51,MEAN,A2CSD7F60ZQLR,0,KB,5.772,300
0.54,MEAN,A2CSD7F60ZQLR,0,KB,1.92,150
0.08,MEAN,A2CSD7F60ZQLR,1,KB,2.627,150
0.48,MEAN,A2CSD7F60ZQLR,0,KB,3.365,300
0.6,MEAN,A2CSD7F60ZQLR,0,KB,2.443,300
0.15,MEAN,A2CSD7F60ZQLR,0,KB,3.246,150
0.14,MEAN,A2CSD7F60ZQLR,0,KB,3.591,150
0.56,MEAN,A2CSD7F60ZQLR,0,KB,3.962,150
0.32,MEAN,A2CSD7F60ZQLR,0,KB,2.955,300
0.01,MEAN,A2CSD7F60ZQLR,1,KB,2.648,300
0.59,MEAN,A2CSD7F60ZQLR,0,KB,2.182,150
0.62,MEAN,A2CSD7F60ZQLR,0,KB,2.108,300
0.49,MEAN,A2CSD7F60ZQLR,0,KB,3.74,150
0.38,MEAN,A2CSD7F60ZQLR,0,KB,5.615,150
0.33,MEAN,A2CSD7F60ZQLR,0,KB,2.669,150
0.57,MEAN,A2CSD7F60ZQLR,0,KB,3.934,150
0.28,MEAN,A2CSD7F60ZQLR,0,KB,2.932,150
0.46,MEAN,A2CSD7F60ZQLR,0,KB,2.267,300
0.62,MEAN,A2CSD7F60ZQLR,0,KB,2.377,300
0.45,MEAN,A2CSD7F60ZQLR,0,KB,2.145,300
0.4,MEAN,A2CSD7F60ZQLR,0,KB,2.343,300
0.31,MEAN,A2CSD7F60ZQLR,0,KB,2.493,150
0.69,MEAN,A2CSD7F60ZQLR,0,KB,2.074,300
0.56,MEAN,A2CSD7F60ZQLR,0,KB,2.132,300
0.11,MEAN,AD7CUW86FWEKT,0,ZP,3.621,75
0.17,MEAN,AD7CUW86FWEKT,0,ZP,2.751,75
0.22,MEAN,AD7CUW86FWEKT,0,ZP,2.374,75
0.07,MEAN,AD7CUW86FWEKT,1,ZP,2.357,75
0.05,MEAN,AD7CUW86FWEKT,1,ZP,1.802,75
0.02,MEAN,AD7CUW86FWEKT,1,ZP,2.016,75
0.12,MEAN,AD7CUW86FWEKT,0,ZP,1.821,75
0.02,MEAN,AD7CUW86FWEKT,1,ZP,1.711,75
0.0,MEAN,AD7CUW86FWEKT,1,ZP,1.585,75
0.03,MEAN,AD7CUW86FWEKT,1,ZP,2.692,75
0.06,MEAN,AD7CUW86FWEKT,1,ZP,1.982,75
0.08,MEAN,AD7CUW86FWEKT,1,ZP,2.379,75
0.02,MEAN,AD7CUW86FWEKT,1,ZP,1.919,75
0.01,MEAN,AD7CUW86FWEKT,1,ZP,1.876,75
0.06,MEAN,AD7CUW86FWEKT,1,ZP,1.644,75
0.04,MEAN,AD7CUW86FWEKT,1,ZP,1.665,75
0.08,MEAN,AD7CUW86FWEKT,1,ZP,1.97,75
0.08,MEAN,AD7CUW86FWEKT,1,ZP,2.542,75
0.02,MEAN,AD7CUW86FWEKT,1,ZP,1.809,75
0.06,MEAN,AD7CUW86FWEKT,1,ZP,1.75,75
0.02,MEAN,AD7CUW86FWEKT,1,ZP,1.945,75
0.03,MEAN,AD7CUW86FWEKT,1,ZP,1.545,75
0.0,MEAN,AD7CUW86FWEKT,1,ZP,1.911,75
0.12,MEAN,AD7CUW86FWEKT,0,ZP,1.699,75
0.04,MEAN,AD7CUW86FWEKT,1,ZP,1.586,75
0.11,MEAN,AD7CUW86FWEKT,0,ZP,2.191,75
0.16,MEAN,AD7CUW86FWEKT,0,ZP,1.959,75
0.04,MEAN,AD7CUW86FWEKT,1,ZP,1.673,75
0.04,MEAN,AD7CUW86FWEKT,1,ZP,2.096,75
0.05,MEAN,AD7CUW86FWEKT,1,ZP,2.109,75
0.22,MEAN,A3UUH3632AI3ZX,0,TM,6.654,75
0.3,MEAN,A3UUH3632AI3ZX,0,TM,2.573,75
0.08,MEAN,A3UUH3632AI3ZX,1,TM,2.382,75
0.03,MEAN,A3UUH3632AI3ZX,1,TM,1.943,75
0.07,MEAN,A3UUH3632AI3ZX,1,TM,9.466,75
0.1,MEAN,A3UUH3632AI3ZX,0,TM,2.624,75
0.0,MEAN,A3UUH3632AI3ZX,1,TM,2.098,75
0.05,MEAN,A3UUH3632AI3ZX,1,TM,1.863,75
0.16,MEAN,A3UUH3632AI3ZX,0,TM,4.856,75
0.04,MEAN,A3UUH3632AI3ZX,1,TM,5.709,75
0.28,MEAN,A3UUH3632AI3ZX,0,TM,5.97,75
0.41,MEAN,A3UUH3632AI3ZX,0,TM,3.456,75
0.02,MEAN,A3UUH3632AI3ZX,1,TM,2.317,75
0.33,MEAN,A3UUH3632AI3ZX,0,TM,1.947,75
0.24,MEAN,A3UUH3632AI3ZX,0,TM,5.406,75
0.02,MEAN,A3UUH3632AI3ZX,1,TM,14.572,75
0.02,MEAN,A3UUH3632AI3ZX,1,TM,2.369,75
0.05,MEAN,A3UUH3632AI3ZX,1,TM,5.614,75
0.04,MEAN,A3UUH3632AI3ZX,1,TM,3.997,75
0.11,MEAN,A3UUH3632AI3ZX,0,TM,2.332,75
0.08,MEAN,A3UUH3632AI3ZX,1,TM,4.502,75
0.24,MEAN,A3UUH3632AI3ZX,0,TM,1.887,75
0.08,MEAN,A3UUH3632AI3ZX,1,TM,1.881,75
0.14,MEAN,A3UUH3632AI3ZX,0,TM,1.548,75
0.01,MEAN,A3UUH3632AI3ZX,1,TM,2.127,75
0.05,MEAN,A3UUH3632AI3ZX,1,TM,1.587,75
0.01,MEAN,A3UUH3632AI3ZX,1,TM,2.351,75
0.07,MEAN,A3UUH3632AI3ZX,1,TM,2.26,75
0.02,MEAN,A3UUH3632AI3ZX,1,TM,4.033,75
0.06,MEAN,A3UUH3632AI3ZX,1,TM,4.826,75
0.02,MEAN,A28ZPY6D5AS7GZ,1,ZP,4.551,300
0.07,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.743,150
0.1,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.161,150
0.16,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.167,300
0.02,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.855,150
0.12,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.239,150
0.08,MEAN,A28ZPY6D5AS7GZ,1,ZP,1.698,150
0.13,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.502,150
0.02,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.196,150
0.18,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.755,300
0.15,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.592,150
0.16,MEAN,A28ZPY6D5AS7GZ,0,ZP,13.347,300
0.17,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.466,300
0.16,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.171,300
0.15,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.248,300
0.11,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.775,150
0.16,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.43,150
0.13,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.239,300
0.08,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.342,300
0.36,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.626,300
0.06,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.178,150
0.07,MEAN,A28ZPY6D5AS7GZ,1,ZP,1.589,150
0.07,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.263,150
0.08,MEAN,A28ZPY6D5AS7GZ,1,ZP,1.759,150
0.01,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.374,300
0.11,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.199,300
0.07,MEAN,A28ZPY6D5AS7GZ,1,ZP,2.524,300
0.18,MEAN,A28ZPY6D5AS7GZ,0,ZP,4.616,150
0.12,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.193,300
0.17,MEAN,A28ZPY6D5AS7GZ,0,ZP,2.786,300
0.09,MEAN,A222XREQ12K58P,1,TM,5.788,75
0.11,MEAN,A222XREQ12K58P,0,TM,7.945,75
0.02,MEAN,A222XREQ12K58P,1,TM,6.317,75
0.1,MEAN,A222XREQ12K58P,0,TM,9.029,75
0.12,MEAN,A222XREQ12K58P,0,TM,8.778,75
0.26,MEAN,A222XREQ12K58P,0,TM,2.92,75
0.03,MEAN,A222XREQ12K58P,1,TM,4.986,75
0.05,MEAN,A222XREQ12K58P,1,TM,9.956,75
0.07,MEAN,A222XREQ12K58P,1,TM,5.043,75
0.08,MEAN,A222XREQ12K58P,1,TM,8.281,75
0.21,MEAN,A222XREQ12K58P,0,TM,6.734,75
0.02,MEAN,A222XREQ12K58P,1,TM,6.313,75
0.2,MEAN,A222XREQ12K58P,0,TM,4.719,75
0.06,MEAN,A222XREQ12K58P,1,TM,7.358,75
0.05,MEAN,A222XREQ12K58P,1,TM,4.49,75
0.08,MEAN,A222XREQ12K58P,1,TM,4.497,75
0.04,MEAN,A222XREQ12K58P,1,TM,4.672,75
0.13,MEAN,A222XREQ12K58P,0,TM,5.073,75
0.04,MEAN,A222XREQ12K58P,1,TM,6.338,75
0.05,MEAN,A222XREQ12K58P,1,TM,3.957,75
0.09,MEAN,A222XREQ12K58P,1,TM,3.192,75
0.05,MEAN,A222XREQ12K58P,1,TM,10.71,75
0.13,MEAN,A222XREQ12K58P,0,TM,9.048,75
0.04,MEAN,A222XREQ12K58P,1,TM,3.101,75
0.07,MEAN,A222XREQ12K58P,1,TM,6.159,75
0.32,MEAN,A222XREQ12K58P,0,TM,4.544,75
0.1,MEAN,A222XREQ12K58P,0,TM,7.855,75
0.19,MEAN,A222XREQ12K58P,0,TM,7.901,75
0.11,MEAN,A222XREQ12K58P,0,TM,5.981,75
0.08,MEAN,A222XREQ12K58P,1,TM,6.886,75
0.1,MEAN,A2YO837C0O1E91,0,PB,9.926,150
0.04,MEAN,A2YO837C0O1E91,1,PB,5.532,150
0.33,MEAN,A2YO837C0O1E91,0,PB,4.322,300
0.25,MEAN,A2YO837C0O1E91,0,PB,2.4,150
0.16,MEAN,A2YO837C0O1E91,0,PB,3.114,150
0.15,MEAN,A2YO837C0O1E91,0,PB,2.34,150
0.44,MEAN,A2YO837C0O1E91,0,PB,3.78,300
0.18,MEAN,A2YO837C0O1E91,0,PB,3.06,150
0.23,MEAN,A2YO837C0O1E91,0,PB,2.408,150
0.14,MEAN,A2YO837C0O1E91,0,PB,4.91,150
0.17,MEAN,A2YO837C0O1E91,0,PB,3.252,150
0.07,MEAN,A2YO837C0O1E91,1,PB,1.972,150
0.42,MEAN,A2YO837C0O1E91,0,PB,3.152,300
0.36,MEAN,A2YO837C0O1E91,0,PB,2.254,300
