distance,task,workerId,isCorrect,chart,time,dataSize
0.23,RANK,A2JP9IKRHNLRPI,0,PB,1.817,150
0.0,RANK,A2JP9IKRHNLRPI,1,PB,1.118,75
0.51,RANK,AQVXVMX61864S,0,LL,3.13,75
0.43,RANK,AQVXVMX61864S,0,LL,2.774,75
0.36,RANK,AQVXVMX61864S,0,LL,4.367,300
0.37,RANK,AQVXVMX61864S,0,LL,4.059,300
0.33,RANK,AQVXVMX61864S,0,LL,3.348,300
0.21,RANK,AQVXVMX61864S,0,LL,8.186,150
0.04,RANK,AQVXVMX61864S,0,LL,4.411,300
0.08,RANK,AQVXVMX61864S,1,LL,2.605,75
0.03,RANK,AQVXVMX61864S,0,LL,5.103,300
0.05,RANK,AQVXVMX61864S,1,LL,2.525,75
0.04,RANK,AQVXVMX61864S,1,LL,2.572,75
0.13,RANK,AQVXVMX61864S,0,LL,2.079,150
0.1,RANK,AQVXVMX61864S,0,LL,1.628,150
0.38,RANK,AQVXVMX61864S,0,LL,3.094,150
0.27,RANK,AQVXVMX61864S,0,LL,2.687,300
0.09,RANK,AQVXVMX61864S,0,LL,3.668,150
0.19,RANK,AQVXVMX61864S,0,LL,3.411,150
0.0,RANK,AQVXVMX61864S,1,LL,1.983,75
0.17,RANK,AQVXVMX61864S,0,LL,0.965,150
0.22,RANK,AQVXVMX61864S,0,LL,0.787,150
0.09,RANK,AQVXVMX61864S,0,LL,3.295,300
0.05,RANK,AQVXVMX61864S,1,LL,2.318,150
0.32,RANK,AQVXVMX61864S,0,LL,0.445,150
0.15,RANK,AQVXVMX61864S,0,LL,0.694,300
0.52,RANK,AQVXVMX61864S,0,LL,0.228,300
0.66,RANK,AQVXVMX61864S,0,LL,0.357,300
0.16,RANK,AQVXVMX61864S,0,LL,2.079,75
0.12,RANK,AQVXVMX61864S,1,LL,1.141,75
0.11,RANK,AQVXVMX61864S,1,LL,2.272,75
0.22,RANK,AQVXVMX61864S,0,LL,2.404,75
0.1,RANK,A2H8HVANGF4A58,0,TM,11.809,150
0.04,RANK,A2H8HVANGF4A58,1,TM,4.068,75
0.05,RANK,A2H8HVANGF4A58,1,TM,4.048,75
0.11,RANK,A2H8HVANGF4A58,0,TM,5.467,150
0.26,RANK,A2H8HVANGF4A58,0,TM,1.924,150
0.03,RANK,A2H8HVANGF4A58,1,TM,5.022,150
0.05,RANK,A2H8HVANGF4A58,0,TM,2.76,300
0.08,RANK,A2H8HVANGF4A58,1,TM,3.964,75
0.36,RANK,A2H8HVANGF4A58,0,TM,6.196,150
0.3,RANK,A2H8HVANGF4A58,0,TM,2.144,75
0.26,RANK,A2H8HVANGF4A58,0,TM,2.545,150
0.17,RANK,A2H8HVANGF4A58,0,TM,3.719,300
0.01,RANK,A2H8HVANGF4A58,1,TM,3.4,75
0.16,RANK,A2H8HVANGF4A58,0,TM,1.878,150
0.05,RANK,A2H8HVANGF4A58,0,TM,5.104,300
0.08,RANK,A2H8HVANGF4A58,1,TM,3.597,75
0.0,RANK,A2H8HVANGF4A58,1,TM,2.196,150
0.34,RANK,A2H8HVANGF4A58,0,TM,4.098,75
0.23,RANK,A2H8HVANGF4A58,0,TM,9.42,300
0.11,RANK,A2H8HVANGF4A58,1,TM,2.189,75
0.23,RANK,A2H8HVANGF4A58,0,TM,2.555,300
0.02,RANK,A2H8HVANGF4A58,1,TM,2.524,300
0.04,RANK,A2H8HVANGF4A58,1,TM,1.357,150
0.13,RANK,A2H8HVANGF4A58,0,TM,5.53,300
0.05,RANK,A2H8HVANGF4A58,1,TM,2.014,150
0.11,RANK,A2H8HVANGF4A58,1,TM,1.819,75
0.03,RANK,A2H8HVANGF4A58,1,TM,4.554,75
0.16,RANK,A2H8HVANGF4A58,0,TM,2.005,300
0.07,RANK,A2H8HVANGF4A58,0,TM,3.119,300
0.02,RANK,A2H8HVANGF4A58,1,TM,2.139,300
0.15,RANK,A3SDRNVZJ5CDM7,0,WB,8.605,300
0.12,RANK,A3SDRNVZJ5CDM7,0,WB,5.2,300
0.01,RANK,A3SDRNVZJ5CDM7,1,WB,4.039,75
0.03,RANK,A3SDRNVZJ5CDM7,1,WB,7.825,75
0.09,RANK,A3SDRNVZJ5CDM7,0,WB,10.153,150
0.0,RANK,A3SDRNVZJ5CDM7,1,WB,5.809,75
0.1,RANK,A3SDRNVZJ5CDM7,0,WB,12.699,300
0.04,RANK,A3SDRNVZJ5CDM7,1,WB,8.581,75
0.05,RANK,A3SDRNVZJ5CDM7,1,WB,13.591,150
0.03,RANK,A3SDRNVZJ5CDM7,0,WB,19.341,300
0.0,RANK,A3SDRNVZJ5CDM7,1,WB,10.027,150
0.05,RANK,A3SDRNVZJ5CDM7,0,WB,8.121,300
0.03,RANK,A3SDRNVZJ5CDM7,1,WB,14.061,150
0.03,RANK,A3SDRNVZJ5CDM7,1,WB,5.0,75
0.01,RANK,A3SDRNVZJ5CDM7,1,WB,10.48,300
0.01,RANK,A3SDRNVZJ5CDM7,1,WB,9.832,150
0.04,RANK,A3SDRNVZJ5CDM7,0,WB,7.659,300
0.01,RANK,A3SDRNVZJ5CDM7,1,WB,10.695,75
0.01,RANK,A3SDRNVZJ5CDM7,1,WB,7.69,150
0.04,RANK,A3SDRNVZJ5CDM7,1,WB,2.855,75
0.03,RANK,A3SDRNVZJ5CDM7,1,WB,6.781,150
0.03,RANK,A3SDRNVZJ5CDM7,1,WB,10.333,300
0.02,RANK,A3SDRNVZJ5CDM7,1,WB,4.667,150
0.02,RANK,A3SDRNVZJ5CDM7,1,WB,12.731,300
0.01,RANK,A3SDRNVZJ5CDM7,1,WB,6.176,75
0.01,RANK,A3SDRNVZJ5CDM7,1,WB,7.335,150
0.03,RANK,A3SDRNVZJ5CDM7,1,WB,3.522,75
0.05,RANK,A3SDRNVZJ5CDM7,1,WB,2.49,75
0.03,RANK,A3SDRNVZJ5CDM7,1,WB,8.627,150
0.0,RANK,A3SDRNVZJ5CDM7,1,WB,6.813,300
0.79,RANK,A62H1UZADLF7Q,0,KB,6.609,300
0.03,RANK,A62H1UZADLF7Q,0,KB,2.997,300
0.11,RANK,A62H1UZADLF7Q,0,KB,2.527,150
0.15,RANK,A62H1UZADLF7Q,0,KB,4.443,75
0.04,RANK,A62H1UZADLF7Q,0,KB,2.642,300
0.19,RANK,A62H1UZADLF7Q,0,KB,3.784,150
0.35,RANK,A62H1UZADLF7Q,0,KB,3.475,75
0.22,RANK,A62H1UZADLF7Q,0,KB,3.286,75
0.64,RANK,A62H1UZADLF7Q,0,KB,2.834,300
0.65,RANK,A62H1UZADLF7Q,0,KB,2.832,150
0.64,RANK,A62H1UZADLF7Q,0,KB,3.036,150
0.35,RANK,A62H1UZADLF7Q,0,KB,3.44,300
0.36,RANK,A62H1UZADLF7Q,0,KB,4.279,75
0.18,RANK,A62H1UZADLF7Q,0,KB,3.741,75
0.57,RANK,A62H1UZADLF7Q,0,KB,1.723,75
0.19,RANK,A62H1UZADLF7Q,0,KB,7.509,300
0.27,RANK,A62H1UZADLF7Q,0,KB,7.544,75
0.7,RANK,A62H1UZADLF7Q,0,KB,2.189,150
0.26,RANK,A62H1UZADLF7Q,0,KB,2.085,75
0.42,RANK,A62H1UZADLF7Q,0,KB,2.253,150
0.19,RANK,A62H1UZADLF7Q,0,KB,2.885,150
0.63,RANK,A62H1UZADLF7Q,0,KB,2.129,300
0.34,RANK,A62H1UZADLF7Q,0,KB,2.474,300
0.13,RANK,A62H1UZADLF7Q,0,KB,2.98,150
0.16,RANK,A62H1UZADLF7Q,0,KB,1.961,150
0.04,RANK,A62H1UZADLF7Q,1,KB,1.731,75
0.13,RANK,A62H1UZADLF7Q,0,KB,1.832,300
0.04,RANK,A62H1UZADLF7Q,1,KB,2.071,75
0.4,RANK,A62H1UZADLF7Q,0,KB,2.391,150
0.09,RANK,A62H1UZADLF7Q,0,KB,1.925,300
0.78,RANK,A1DALT8GZXCPSC,0,PB,3.776,75
0.63,RANK,A1DALT8GZXCPSC,0,PB,12.852,300
0.64,RANK,A1DALT8GZXCPSC,0,PB,7.36,150
0.15,RANK,A1DALT8GZXCPSC,0,PB,7.178,300
0.79,RANK,A1DALT8GZXCPSC,0,PB,6.778,300
0.64,RANK,A1DALT8GZXCPSC,0,PB,9.884,75
0.04,RANK,A1DALT8GZXCPSC,1,PB,11.6,150
0.01,RANK,A1DALT8GZXCPSC,1,PB,9.016,300
0.01,RANK,A1DALT8GZXCPSC,1,PB,4.648,150
0.08,RANK,A1DALT8GZXCPSC,1,PB,4.944,75
0.07,RANK,A1DALT8GZXCPSC,1,PB,4.618,75
0.01,RANK,A1DALT8GZXCPSC,1,PB,5.3,150
0.01,RANK,A1DALT8GZXCPSC,1,PB,4.132,75
0.16,RANK,A1DALT8GZXCPSC,0,PB,3.01,75
0.02,RANK,A1DALT8GZXCPSC,1,PB,7.352,300
0.11,RANK,A1DALT8GZXCPSC,1,PB,7.206,75
0.04,RANK,A1DALT8GZXCPSC,0,PB,5.782,300
0.13,RANK,A1DALT8GZXCPSC,0,PB,3.424,150
0.1,RANK,A1DALT8GZXCPSC,0,PB,5.644,300
0.02,RANK,A1DALT8GZXCPSC,1,PB,6.152,300
0.09,RANK,A1DALT8GZXCPSC,0,PB,3.176,150
0.02,RANK,A1DALT8GZXCPSC,1,PB,4.364,150
0.06,RANK,A1DALT8GZXCPSC,0,PB,4.668,300
0.03,RANK,A1DALT8GZXCPSC,1,PB,4.426,150
0.05,RANK,A1DALT8GZXCPSC,1,PB,7.064,150
0.1,RANK,A1DALT8GZXCPSC,0,PB,4.988,300
0.04,RANK,A1DALT8GZXCPSC,1,PB,4.096,75
0.05,RANK,A1DALT8GZXCPSC,1,PB,3.244,75
0.03,RANK,A1DALT8GZXCPSC,1,PB,9.218,150
0.01,RANK,A1DALT8GZXCPSC,1,PB,4.502,75
0.02,RANK,A187VXD4ETY6M2,1,WB,8.546,300
0.04,RANK,A187VXD4ETY6M2,0,WB,13.081,300
0.09,RANK,A187VXD4ETY6M2,0,WB,7.495,300
0.36,RANK,A187VXD4ETY6M2,0,WB,5.398,75
0.08,RANK,A187VXD4ETY6M2,1,WB,7.537,75
0.03,RANK,A187VXD4ETY6M2,1,WB,4.919,75
0.3,RANK,A187VXD4ETY6M2,0,WB,9.187,300
0.2,RANK,A187VXD4ETY6M2,0,WB,4.247,300
0.03,RANK,A187VXD4ETY6M2,1,WB,9.429,150
0.03,RANK,A187VXD4ETY6M2,1,WB,6.188,150
0.07,RANK,A187VXD4ETY6M2,0,WB,5.249,150
0.05,RANK,A187VXD4ETY6M2,1,WB,2.967,150
0.03,RANK,A187VXD4ETY6M2,0,WB,3.328,300
0.15,RANK,A187VXD4ETY6M2,0,WB,6.158,150
0.23,RANK,A187VXD4ETY6M2,0,WB,11.169,150
0.03,RANK,A187VXD4ETY6M2,1,WB,8.21,300
0.05,RANK,A187VXD4ETY6M2,1,WB,4.556,75
0.12,RANK,A187VXD4ETY6M2,0,WB,2.451,300
0.01,RANK,A187VXD4ETY6M2,1,WB,4.184,75
0.05,RANK,A187VXD4ETY6M2,1,WB,3.454,150
0.09,RANK,A187VXD4ETY6M2,1,WB,4.748,75
0.01,RANK,A187VXD4ETY6M2,1,WB,5.101,300
0.03,RANK,A187VXD4ETY6M2,1,WB,6.686,75
0.17,RANK,A187VXD4ETY6M2,0,WB,8.099,150
0.04,RANK,A187VXD4ETY6M2,1,WB,3.202,75
0.15,RANK,A187VXD4ETY6M2,0,WB,7.177,75
0.14,RANK,A187VXD4ETY6M2,0,WB,4.754,75
0.01,RANK,A187VXD4ETY6M2,1,WB,0.404,300
0.07,RANK,A187VXD4ETY6M2,0,WB,4.406,150
0.05,RANK,A187VXD4ETY6M2,1,WB,3.301,150
0.07,RANK,A38HYUTYWWREGH,1,PB,2.691,75
0.03,RANK,A38HYUTYWWREGH,1,PB,24.163,75
0.11,RANK,A38HYUTYWWREGH,0,PB,10.011,300
0.5,RANK,A38HYUTYWWREGH,0,PB,6.941,150
0.14,RANK,A38HYUTYWWREGH,0,PB,7.439,300
0.64,RANK,A38HYUTYWWREGH,0,PB,3.024,75
0.32,RANK,A38HYUTYWWREGH,0,PB,28.8,300
0.15,RANK,A38HYUTYWWREGH,0,PB,2.603,75
0.51,RANK,A38HYUTYWWREGH,0,PB,2.972,150
0.02,RANK,A38HYUTYWWREGH,1,PB,11.907,300
0.01,RANK,A38HYUTYWWREGH,1,PB,3.477,75
0.49,RANK,A38HYUTYWWREGH,0,PB,4.121,300
0.03,RANK,A38HYUTYWWREGH,0,PB,3.072,300
0.35,RANK,A38HYUTYWWREGH,0,PB,3.369,75
0.12,RANK,A38HYUTYWWREGH,0,PB,2.115,150
0.02,RANK,A38HYUTYWWREGH,1,PB,2.863,150
0.64,RANK,A38HYUTYWWREGH,0,PB,3.022,300
0.21,RANK,A38HYUTYWWREGH,0,PB,2.426,150
0.86,RANK,A38HYUTYWWREGH,0,PB,2.092,75
0.63,RANK,A38HYUTYWWREGH,0,PB,1.768,300
0.34,RANK,A38HYUTYWWREGH,0,PB,4.041,150
0.79,RANK,A38HYUTYWWREGH,0,PB,3.17,150
0.43,RANK,A38HYUTYWWREGH,0,PB,2.216,75
0.79,RANK,A38HYUTYWWREGH,0,PB,3.246,300
0.42,RANK,A38HYUTYWWREGH,0,PB,3.088,150
0.11,RANK,A38HYUTYWWREGH,0,PB,2.419,150
0.2,RANK,A38HYUTYWWREGH,0,PB,2.145,300
0.51,RANK,A38HYUTYWWREGH,0,PB,1.38,75
0.1,RANK,A38HYUTYWWREGH,0,PB,2.058,150
0.03,RANK,A38HYUTYWWREGH,1,PB,1.836,75
0.01,RANK,A3ERAC9ADCIAOW,1,ZP,7.361,150
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,7.107,150
0.01,RANK,A3ERAC9ADCIAOW,1,ZP,4.149,75
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,6.595,150
0.09,RANK,A3ERAC9ADCIAOW,0,ZP,12.62,300
0.13,RANK,A3ERAC9ADCIAOW,0,ZP,12.942,300
0.03,RANK,A3ERAC9ADCIAOW,0,ZP,2.888,300
0.02,RANK,A3ERAC9ADCIAOW,1,ZP,3.813,300
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,9.957,150
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,11.129,75
0.02,RANK,A3ERAC9ADCIAOW,1,ZP,10.918,150
0.04,RANK,A3ERAC9ADCIAOW,1,ZP,3.586,75
0.01,RANK,A3ERAC9ADCIAOW,1,ZP,7.092,150
0.01,RANK,A3ERAC9ADCIAOW,1,ZP,8.497,300
0.01,RANK,A3ERAC9ADCIAOW,1,ZP,12.345,150
0.04,RANK,A3ERAC9ADCIAOW,0,ZP,10.242,300
0.05,RANK,A3ERAC9ADCIAOW,0,ZP,19.189,300
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,5.866,300
0.05,RANK,A3ERAC9ADCIAOW,0,ZP,3.797,300
0.01,RANK,A3ERAC9ADCIAOW,1,ZP,10.733,75
0.04,RANK,A3ERAC9ADCIAOW,1,ZP,13.284,75
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,7.992,75
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,15.678,150
0.0,RANK,A3ERAC9ADCIAOW,1,ZP,7.268,75
0.01,RANK,A3ERAC9ADCIAOW,1,ZP,4.611,75
0.03,RANK,A3ERAC9ADCIAOW,1,ZP,3.144,75
0.1,RANK,A3ERAC9ADCIAOW,0,ZP,9.486,300
0.0,RANK,A3ERAC9ADCIAOW,1,ZP,10.31,150
0.05,RANK,A3ERAC9ADCIAOW,1,ZP,3.71,75
0.02,RANK,A3ERAC9ADCIAOW,1,ZP,5.263,150
0.09,RANK,A1TMZLYXQAK8Q0,0,KB,19.95,300
0.15,RANK,A1TMZLYXQAK8Q0,0,KB,20.738,75
0.05,RANK,A1TMZLYXQAK8Q0,0,KB,19.361,300
0.04,RANK,A1TMZLYXQAK8Q0,0,KB,16.72,300
0.1,RANK,A1TMZLYXQAK8Q0,0,KB,24.889,300
0.01,RANK,A1TMZLYXQAK8Q0,1,KB,36.933,150
0.22,RANK,A1TMZLYXQAK8Q0,0,KB,9.212,150
0.25,RANK,A1TMZLYXQAK8Q0,0,KB,12.665,150
0.0,RANK,A1TMZLYXQAK8Q0,1,KB,14.612,150
0.18,RANK,A1TMZLYXQAK8Q0,0,KB,21.55,75
0.3,RANK,A1TMZLYXQAK8Q0,0,KB,9.369,75
0.01,RANK,A1TMZLYXQAK8Q0,1,KB,6.413,75
0.06,RANK,A1TMZLYXQAK8Q0,0,KB,17.785,300
0.03,RANK,A1TMZLYXQAK8Q0,1,KB,6.438,150
0.05,RANK,A1TMZLYXQAK8Q0,1,KB,6.086,150
0.12,RANK,A1TMZLYXQAK8Q0,1,KB,10.554,75
0.05,RANK,A1TMZLYXQAK8Q0,1,KB,15.163,75
0.11,RANK,A1TMZLYXQAK8Q0,0,KB,6.349,150
0.18,RANK,A1TMZLYXQAK8Q0,0,KB,3.312,75
0.02,RANK,A1TMZLYXQAK8Q0,1,KB,9.189,300
0.03,RANK,A1TMZLYXQAK8Q0,1,KB,13.555,150
0.1,RANK,A1TMZLYXQAK8Q0,0,KB,15.567,300
0.07,RANK,A1TMZLYXQAK8Q0,0,KB,8.025,300
0.03,RANK,A1TMZLYXQAK8Q0,1,KB,13.002,75
0.07,RANK,A1TMZLYXQAK8Q0,1,KB,12.382,75
0.03,RANK,A1TMZLYXQAK8Q0,1,KB,12.288,300
0.04,RANK,A1TMZLYXQAK8Q0,1,KB,10.17,75
0.13,RANK,A1TMZLYXQAK8Q0,0,KB,7.871,150
0.01,RANK,A1TMZLYXQAK8Q0,1,KB,21.026,300
0.03,RANK,A1TMZLYXQAK8Q0,1,KB,15.138,150
0.04,RANK,A3J85WP15JFYW0,1,LL,8.851,75
0.03,RANK,A3J85WP15JFYW0,1,LL,15.811,300
0.02,RANK,A3J85WP15JFYW0,1,LL,5.16,150
0.77,RANK,A3J85WP15JFYW0,0,LL,2.891,150
0.71,RANK,A3J85WP15JFYW0,0,LL,8.019,150
0.12,RANK,A3J85WP15JFYW0,0,LL,14.485,300
0.03,RANK,A3J85WP15JFYW0,1,LL,6.616,75
0.15,RANK,A3J85WP15JFYW0,0,LL,8.546,300
0.05,RANK,A3J85WP15JFYW0,0,LL,7.468,300
0.23,RANK,A3J85WP15JFYW0,0,LL,8.71,300
0.03,RANK,A3J85WP15JFYW0,1,LL,7.31,150
0.0,RANK,A3J85WP15JFYW0,1,LL,6.936,75
0.01,RANK,A3J85WP15JFYW0,1,LL,6.343,75
0.09,RANK,A3J85WP15JFYW0,1,LL,6.149,75
0.03,RANK,A3J85WP15JFYW0,0,LL,7.157,300
0.09,RANK,A3J85WP15JFYW0,0,LL,8.102,150
0.07,RANK,A3J85WP15JFYW0,0,LL,5.942,150
0.08,RANK,A3J85WP15JFYW0,1,LL,7.409,75
0.03,RANK,A3J85WP15JFYW0,1,LL,5.96,75
0.07,RANK,A3J85WP15JFYW0,0,LL,7.026,150
0.06,RANK,A3J85WP15JFYW0,0,LL,6.242,300
0.01,RANK,A3J85WP15JFYW0,1,LL,7.165,75
0.09,RANK,A3J85WP15JFYW0,1,LL,3.796,75
0.03,RANK,A3J85WP15JFYW0,1,LL,6.225,150
0.14,RANK,A3J85WP15JFYW0,0,LL,7.427,300
0.12,RANK,A3J85WP15JFYW0,0,LL,6.167,150
0.1,RANK,A3J85WP15JFYW0,0,LL,8.006,300
0.05,RANK,A3J85WP15JFYW0,1,LL,6.079,150
0.01,RANK,A3J85WP15JFYW0,1,LL,6.136,75
0.25,RANK,A3J85WP15JFYW0,0,LL,7.751,300
0.18,RANK,A15FXHC1CVNW31,0,TM,4.543,75
0.11,RANK,A15FXHC1CVNW31,1,TM,3.964,75
0.01,RANK,A15FXHC1CVNW31,1,TM,2.706,75
0.06,RANK,A15FXHC1CVNW31,0,TM,3.586,300
0.14,RANK,A15FXHC1CVNW31,0,TM,2.931,300
0.18,RANK,A15FXHC1CVNW31,0,TM,1.319,300
0.23,RANK,A15FXHC1CVNW31,0,TM,3.832,75
0.11,RANK,A15FXHC1CVNW31,0,TM,4.178,150
0.05,RANK,A15FXHC1CVNW31,1,TM,2.588,150
0.09,RANK,A15FXHC1CVNW31,0,TM,3.526,300
0.09,RANK,A15FXHC1CVNW31,0,TM,3.138,150
0.07,RANK,A15FXHC1CVNW31,0,TM,32.848,150
0.12,RANK,A15FXHC1CVNW31,1,TM,3.876,75
0.04,RANK,A15FXHC1CVNW31,0,TM,6.008,300
0.19,RANK,A15FXHC1CVNW31,0,TM,4.538,150
0.0,RANK,A15FXHC1CVNW31,1,TM,2.635,150
0.1,RANK,A15FXHC1CVNW31,0,TM,1.692,150
0.12,RANK,A15FXHC1CVNW31,0,TM,1.488,150
0.12,RANK,A15FXHC1CVNW31,0,TM,3.065,150
0.12,RANK,A15FXHC1CVNW31,0,TM,4.648,300
0.12,RANK,A15FXHC1CVNW31,1,TM,4.92,75
0.41,RANK,A15FXHC1CVNW31,0,TM,1.954,75
0.16,RANK,A15FXHC1CVNW31,0,TM,2.574,75
0.03,RANK,A15FXHC1CVNW31,1,TM,2.521,150
0.1,RANK,A15FXHC1CVNW31,0,TM,2.908,300
0.05,RANK,A15FXHC1CVNW31,0,TM,5.443,300
0.05,RANK,A15FXHC1CVNW31,0,TM,7.027,300
0.29,RANK,A15FXHC1CVNW31,0,TM,2.686,150
0.11,RANK,A15FXHC1CVNW31,1,TM,2.55,75
0.01,RANK,A1IUH9D7N69VS,1,LL,13.214,300
0.01,RANK,A1IUH9D7N69VS,1,LL,16.9,150
0.03,RANK,A1IUH9D7N69VS,1,LL,10.746,150
0.0,RANK,A1IUH9D7N69VS,1,LL,17.576,300
0.03,RANK,A1IUH9D7N69VS,1,LL,8.668,75
0.02,RANK,A1IUH9D7N69VS,1,LL,11.098,300
0.01,RANK,A1IUH9D7N69VS,1,LL,9.074,75
0.03,RANK,A1IUH9D7N69VS,1,LL,8.914,150
0.01,RANK,A1IUH9D7N69VS,1,LL,8.222,150
0.03,RANK,A1IUH9D7N69VS,1,LL,3.336,75
0.05,RANK,A1IUH9D7N69VS,1,LL,6.058,75
0.03,RANK,A1IUH9D7N69VS,1,LL,7.318,150
0.05,RANK,A1IUH9D7N69VS,0,LL,9.074,300
0.03,RANK,A1IUH9D7N69VS,1,LL,4.846,75
0.03,RANK,A1IUH9D7N69VS,1,LL,1.936,75
0.03,RANK,A1IUH9D7N69VS,1,LL,6.294,300
0.01,RANK,A1IUH9D7N69VS,1,LL,5.624,150
0.04,RANK,A1IUH9D7N69VS,0,LL,8.272,300
0.03,RANK,A1IUH9D7N69VS,0,LL,10.096,300
0.02,RANK,A1IUH9D7N69VS,1,LL,4.056,150
0.01,RANK,A1IUH9D7N69VS,1,LL,6.616,75
0.04,RANK,A1IUH9D7N69VS,0,LL,7.504,300
0.04,RANK,A1IUH9D7N69VS,1,LL,4.842,75
0.05,RANK,A1IUH9D7N69VS,0,LL,4.742,300
0.03,RANK,A1IUH9D7N69VS,1,LL,6.284,150
0.05,RANK,A1IUH9D7N69VS,0,LL,8.74,300
0.05,RANK,A1IUH9D7N69VS,1,LL,2.742,75
0.09,RANK,A1IUH9D7N69VS,0,LL,6.256,150
0.0,RANK,A1IUH9D7N69VS,1,LL,6.974,150
0.07,RANK,A1IUH9D7N69VS,1,LL,4.842,75
0.25,RANK,A2R0YYUAWNT7UD,0,PB,6.553,150
0.57,RANK,A2R0YYUAWNT7UD,0,PB,6.949,75
0.15,RANK,A2R0YYUAWNT7UD,0,PB,5.546,300
0.4,RANK,A2R0YYUAWNT7UD,0,PB,7.372,150
0.26,RANK,A2R0YYUAWNT7UD,0,PB,8.339,300
0.46,RANK,A2R0YYUAWNT7UD,0,PB,2.891,150
0.64,RANK,A2R0YYUAWNT7UD,0,PB,4.519,300
0.11,RANK,A2R0YYUAWNT7UD,0,PB,5.342,150
0.22,RANK,A2R0YYUAWNT7UD,0,PB,5.613,75
0.19,RANK,A2R0YYUAWNT7UD,0,PB,3.804,150
0.31,RANK,A2R0YYUAWNT7UD,0,PB,4.46,75
0.86,RANK,A2R0YYUAWNT7UD,0,PB,3.735,300
0.31,RANK,A2R0YYUAWNT7UD,0,PB,3.825,150
0.11,RANK,A2R0YYUAWNT7UD,0,PB,2.886,150
0.35,RANK,A2R0YYUAWNT7UD,0,PB,2.363,75
0.26,RANK,A2R0YYUAWNT7UD,0,PB,2.766,75
0.14,RANK,A2R0YYUAWNT7UD,0,PB,3.708,75
0.1,RANK,A2R0YYUAWNT7UD,0,PB,1.816,150
0.29,RANK,A2R0YYUAWNT7UD,0,PB,3.556,300
0.01,RANK,A2R0YYUAWNT7UD,1,PB,2.242,300
0.11,RANK,A2R0YYUAWNT7UD,0,PB,2.656,300
0.5,RANK,A2R0YYUAWNT7UD,0,PB,6.385,75
0.1,RANK,A2R0YYUAWNT7UD,0,PB,3.935,300
0.39,RANK,A2R0YYUAWNT7UD,0,PB,3.057,150
0.58,RANK,A2R0YYUAWNT7UD,0,PB,2.799,75
0.64,RANK,A2R0YYUAWNT7UD,0,PB,1.8,300
0.11,RANK,A2R0YYUAWNT7UD,1,PB,3.334,75
0.26,RANK,A2R0YYUAWNT7UD,0,PB,1.195,75
0.03,RANK,A2R0YYUAWNT7UD,1,PB,4.543,150
0.85,RANK,A2R0YYUAWNT7UD,0,PB,1.824,300
0.04,RANK,A55CXM7QR7R0N,1,ZP,7.753,75
0.2,RANK,A55CXM7QR7R0N,0,ZP,10.85,300
0.4,RANK,A55CXM7QR7R0N,0,ZP,15.423,150
0.85,RANK,A55CXM7QR7R0N,0,ZP,5.045,300
0.24,RANK,A55CXM7QR7R0N,0,ZP,2.837,75
0.08,RANK,A55CXM7QR7R0N,1,ZP,7.646,75
0.1,RANK,A55CXM7QR7R0N,0,ZP,5.987,150
0.1,RANK,A55CXM7QR7R0N,0,ZP,2.693,150
0.19,RANK,A55CXM7QR7R0N,0,ZP,8.771,300
0.28,RANK,A55CXM7QR7R0N,0,ZP,8.772,75
0.07,RANK,A55CXM7QR7R0N,1,ZP,10.416,75
0.44,RANK,A55CXM7QR7R0N,0,ZP,12.028,150
0.08,RANK,A55CXM7QR7R0N,0,ZP,6.187,300
0.23,RANK,A55CXM7QR7R0N,0,ZP,5.132,75
0.57,RANK,A55CXM7QR7R0N,0,ZP,9.079,75
0.65,RANK,A55CXM7QR7R0N,0,ZP,4.596,75
0.33,RANK,A55CXM7QR7R0N,0,ZP,11.207,150
0.26,RANK,A55CXM7QR7R0N,0,ZP,5.886,75
0.38,RANK,A55CXM7QR7R0N,0,ZP,6.929,150
0.04,RANK,A55CXM7QR7R0N,0,ZP,5.285,300
0.43,RANK,A55CXM7QR7R0N,0,ZP,10.624,300
0.24,RANK,A55CXM7QR7R0N,0,ZP,11.304,300
0.02,RANK,A55CXM7QR7R0N,1,ZP,6.357,300
0.11,RANK,A55CXM7QR7R0N,0,ZP,2.617,150
0.46,RANK,A55CXM7QR7R0N,0,ZP,5.354,150
0.32,RANK,A55CXM7QR7R0N,0,ZP,3.004,75
0.09,RANK,A55CXM7QR7R0N,0,ZP,3.163,150
0.86,RANK,A55CXM7QR7R0N,0,ZP,3.191,300
0.12,RANK,A55CXM7QR7R0N,0,ZP,4.762,150
0.11,RANK,A55CXM7QR7R0N,0,ZP,3.235,300
0.31,RANK,ABL3H3O3BI8ZD,0,TM,1.627,75
0.45,RANK,ABL3H3O3BI8ZD,0,TM,0.485,300
0.36,RANK,ABL3H3O3BI8ZD,0,TM,0.522,75
0.14,RANK,ABL3H3O3BI8ZD,0,TM,0.437,75
