distance,task,isComparisonCorrect,workerId,isPercentCorrect,chart,time,dataSize,timeMid
0.18,COMP,1,ACJTRTT2SO4E0,0,WB,5.849,75,2.368
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,10.617,150,2.98
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,11.416,75,2.381
0.07,COMP,1,ACJTRTT2SO4E0,1,WB,9.903,150,2.631
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,5.479,75,2.614
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,5.6,75,2.909
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,11.762,300,2.913
0.33,COMP,1,ACJTRTT2SO4E0,0,WB,3.54,150,2.274
0.07,COMP,1,ACJTRTT2SO4E0,1,WB,3.289,300,2.397
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,4.651,150,3.15
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,6.284,150,2.68
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,4.915,150,2.19
0.07,COMP,1,ACJTRTT2SO4E0,1,WB,5.442,75,2.469
0.12,COMP,1,ACJTRTT2SO4E0,0,WB,3.412,300,2.245
0.12,COMP,0,A3TUJHF9LW3M8N,0,ZP,15.419,75,8.059
0.48,COMP,1,A3TUJHF9LW3M8N,0,ZP,12.393,300,6.463
0.32,COMP,0,A3TUJHF9LW3M8N,0,ZP,7.025,150,4.492
0.42,COMP,0,A3TUJHF9LW3M8N,0,ZP,5.033,300,3.083
0.43,COMP,1,A3TUJHF9LW3M8N,0,ZP,38.111,300,36.875
0.07,COMP,0,A3TUJHF9LW3M8N,1,ZP,4.524,150,2.189
0.43,COMP,0,A3TUJHF9LW3M8N,0,ZP,2.934,150,1.649
0.33,COMP,0,A3TUJHF9LW3M8N,0,ZP,3.55,300,2.168
0.02,COMP,0,A3TUJHF9LW3M8N,1,ZP,8.639,300,2.024
0.42,COMP,1,A3TUJHF9LW3M8N,0,ZP,6.708,150,4.415
0.68,COMP,0,A3TUJHF9LW3M8N,0,ZP,37.216,75,2.9
0.43,COMP,1,A3TUJHF9LW3M8N,0,ZP,9.619,75,5.679
0.47,COMP,1,A3TUJHF9LW3M8N,0,ZP,12.779,75,2.83
0.18,COMP,0,A3TUJHF9LW3M8N,0,ZP,4.302,150,2.632
0.08,COMP,0,A3TUJHF9LW3M8N,1,ZP,5.947,75,2.103
0.12,COMP,1,A3TUJHF9LW3M8N,0,ZP,4.198,150,2.464
0.37,COMP,1,A3TUJHF9LW3M8N,0,ZP,4.812,300,2.047
0.02,COMP,0,A3TUJHF9LW3M8N,1,ZP,4.808,300,1.988
0.13,COMP,1,A3TUJHF9LW3M8N,0,ZP,4.507,75,3.196
0.32,COMP,0,A3TUJHF9LW3M8N,0,ZP,3.435,75,2.007
0.22,COMP,1,A3TUJHF9LW3M8N,0,ZP,34.07,300,33.071
0.18,COMP,0,A3TUJHF9LW3M8N,0,ZP,6.158,75,2.139
0.32,COMP,1,A3TUJHF9LW3M8N,0,ZP,2.751,150,1.568
0.13,COMP,1,A3TUJHF9LW3M8N,0,ZP,2.568,150,2.128
0.08,COMP,0,A3TUJHF9LW3M8N,1,ZP,0.501,75,2.128
0.37,COMP,0,A3TUJHF9LW3M8N,0,ZP,3.138,300,1.786
0.17,COMP,0,A3TUJHF9LW3M8N,0,ZP,0.391,300,1.786
0.13,COMP,1,A3TUJHF9LW3M8N,0,ZP,3.828,150,2.166
0.27,COMP,1,A3TUJHF9LW3M8N,0,ZP,4.047,75,1.775
0.17,COMP,1,A3TUJHF9LW3M8N,0,ZP,2.643,150,1.757
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,18.773,300,6.701
0.08,COMP,1,AVIH7MSMSTZCW,1,PB,12.971,150,4.643
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,11.008,300,4.824
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,8.799,75,4.247
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,14.876,150,5.164
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,7.482,300,2.778
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,9.19,150,4.863
0.13,COMP,1,AVIH7MSMSTZCW,0,PB,9.217,75,3.592
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,10.345,150,2.249
0.07,COMP,1,AVIH7MSMSTZCW,1,PB,6.868,150,2.044
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,11.634,300,2.401
0.07,COMP,1,AVIH7MSMSTZCW,1,PB,4.938,150,2.354
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,5.218,300,2.851
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,4.646,300,2.23
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,14.393,300,1.994
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,7.939,150,1.987
0.07,COMP,1,AVIH7MSMSTZCW,1,PB,26.25,150,1.97
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,23.038,75,2.495
0.07,COMP,1,AVIH7MSMSTZCW,1,PB,4.389,300,2.197
0.08,COMP,1,AVIH7MSMSTZCW,1,PB,6.9,300,2.853
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,5.527,150,3.216
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,33.048,75,5.904
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,7.73,75,2.419
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,6.099,75,2.06
0.28,COMP,1,AVIH7MSMSTZCW,0,PB,13.686,75,3.511
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,7.572,150,2.389
0.08,COMP,1,AVIH7MSMSTZCW,1,PB,25.9,75,4.092
0.02,COMP,1,AVIH7MSMSTZCW,1,PB,5.277,75,2.717
0.03,COMP,1,AVIH7MSMSTZCW,1,PB,4.794,300,2.995
0.07,COMP,1,AVIH7MSMSTZCW,1,PB,8.219,75,1.939
0.57,COMP,1,A2QIZ31TMHU0GD,0,ZP,7.241,150,2.953
0.82,COMP,1,A2QIZ31TMHU0GD,0,ZP,12.101,75,8.787
0.23,COMP,0,A2QIZ31TMHU0GD,0,ZP,5.22,75,3.011
0.33,COMP,0,A2QIZ31TMHU0GD,0,ZP,5.276,75,3.756
0.22,COMP,0,A2QIZ31TMHU0GD,0,ZP,3.762,75,2.096
0.03,COMP,0,A2QIZ31TMHU0GD,1,ZP,5.088,150,2.464
0.67,COMP,0,A2QIZ31TMHU0GD,0,ZP,6.979,300,3.991
0.13,COMP,1,A2QIZ31TMHU0GD,0,ZP,8.115,75,3.458
0.02,COMP,1,A2QIZ31TMHU0GD,1,ZP,6.746,300,3.165
0.27,COMP,1,A2QIZ31TMHU0GD,0,ZP,5.818,300,1.929
0.12,COMP,1,A2QIZ31TMHU0GD,0,ZP,12.253,300,8.038
0.12,COMP,1,A2QIZ31TMHU0GD,0,ZP,12.268,300,8.038
0.28,COMP,1,A2QIZ31TMHU0GD,0,ZP,5.596,300,3.767
0.57,COMP,0,A2QIZ31TMHU0GD,0,ZP,4.912,150,3.32
0.57,COMP,0,A2QIZ31TMHU0GD,0,ZP,4.928,150,3.32
0.13,COMP,1,A2QIZ31TMHU0GD,0,ZP,4.21,300,2.751
0.12,COMP,1,A2QIZ31TMHU0GD,0,ZP,5.001,300,2.203
0.52,COMP,1,A2QIZ31TMHU0GD,0,ZP,3.598,300,2.26
0.42,COMP,0,A2QIZ31TMHU0GD,0,ZP,6.16,150,2.847
0.17,COMP,0,A2QIZ31TMHU0GD,0,ZP,6.908,75,3.273
0.47,COMP,1,A2QIZ31TMHU0GD,0,ZP,5.047,75,2.425
0.52,COMP,0,A2QIZ31TMHU0GD,0,ZP,5.598,75,2.991
0.47,COMP,1,A2QIZ31TMHU0GD,0,ZP,3.792,300,2.208
0.27,COMP,0,A2QIZ31TMHU0GD,0,ZP,5.084,75,2.162
0.38,COMP,0,A2QIZ31TMHU0GD,0,ZP,6.891,150,2.425
0.53,COMP,0,A2QIZ31TMHU0GD,0,ZP,3.815,300,2.303
0.03,COMP,0,A2QIZ31TMHU0GD,1,ZP,4.663,150,2.038
0.03,COMP,1,A2QIZ31TMHU0GD,1,ZP,5.397,150,3.693
0.58,COMP,1,A2QIZ31TMHU0GD,0,ZP,3.639,150,2.123
0.17,COMP,0,A2QIZ31TMHU0GD,0,ZP,5.703,150,3.691
0.03,COMP,1,A2V6W655RENYIE,1,LL,9.986,75,3.53
0.02,COMP,1,A2V6W655RENYIE,1,LL,10.409,75,6.081
0.02,COMP,1,A2V6W655RENYIE,1,LL,13.059,150,4.327
0.08,COMP,1,A2V6W655RENYIE,1,LL,8.662,75,6.263
0.03,COMP,1,A2V6W655RENYIE,1,LL,5.677,75,3.038
0.03,COMP,1,A2V6W655RENYIE,1,LL,6.81,300,5.523
0.08,COMP,1,A2V6W655RENYIE,1,LL,8.928,300,7.376
0.07,COMP,1,A2V6W655RENYIE,1,LL,8.669,150,6.174
0.18,COMP,1,A2V6W655RENYIE,0,LL,6.32,300,5.232
0.12,COMP,1,A2V6W655RENYIE,0,LL,8.791,300,7.632
0.02,COMP,1,A2V6W655RENYIE,1,LL,7.787,150,6.667
0.03,COMP,1,A2V6W655RENYIE,1,LL,7.252,300,6.261
0.02,COMP,1,A2V6W655RENYIE,1,LL,11.495,300,7.085
0.32,COMP,1,A2V6W655RENYIE,0,LL,5.961,300,4.938
0.17,COMP,1,A2V6W655RENYIE,0,LL,7.57,300,6.059
0.07,COMP,1,A2V6W655RENYIE,1,LL,5.329,75,4.266
0.12,COMP,1,A2V6W655RENYIE,0,LL,7.154,300,3.955
0.02,COMP,1,A2V6W655RENYIE,1,LL,12.763,300,6.307
0.17,COMP,1,A2V6W655RENYIE,0,LL,4.861,75,3.174
0.08,COMP,1,A2V6W655RENYIE,1,LL,6.43,75,4.599
0.02,COMP,1,A2V6W655RENYIE,1,LL,5.206,150,4.223
0.07,COMP,1,A2V6W655RENYIE,1,LL,6.647,150,4.295
0.07,COMP,1,A2V6W655RENYIE,1,LL,6.957,75,5.926
0.03,COMP,1,A2V6W655RENYIE,1,LL,6.86,75,5.493
0.07,COMP,1,A2V6W655RENYIE,1,LL,5.262,150,3.992
0.18,COMP,1,A2V6W655RENYIE,0,LL,5.903,150,4.439
0.02,COMP,1,A2V6W655RENYIE,1,LL,5.132,75,3.628
0.02,COMP,1,A2V6W655RENYIE,1,LL,5.499,150,3.602
0.02,COMP,1,A2V6W655RENYIE,1,LL,5.854,150,3.885
0.07,COMP,1,A2V6W655RENYIE,1,LL,5.876,150,4.222
